ลำดับ,จังหวัดภูมิลำเนา,จังหวัดสถานที่ติดต่อได้,จังหวัดสถานที่ทำงาน,สถานะใบอนุญาต
39589,เชียงใหม่,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39590,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39591,ชลบุรี,กรุงเทพมหานคร,นนทบุรี,ปกติ
39592,นนทบุรี,นนทบุรี,กรุงเทพมหานคร,ปกติ
39593,เลย,เลย,กรุงเทพมหานคร,ปกติ
39594,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
39595,นนทบุรี,นนทบุรี,ปทุมธานี,ปกติ
39596,สุโขทัย,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39597,ราชบุรี,ราชบุรี,กรุงเทพมหานคร,ปกติ
39598,ลำปาง,ลำปาง,เชียงราย,ปกติ
39599,สุราษฎร์ธานี,สุราษฎร์ธานี,สุราษฎร์ธานี,ปกติ
39600,สมุทรปราการ,สมุทรปราการ,สมุทรปราการ,ปกติ
39601,ศรีสะเกษ,ศรีสะเกษ,ศรีสะเกษ,ปกติ
39602,อุบลราชธานี,อุบลราชธานี,อุบลราชธานี,ปกติ
39603,กรุงเทพมหานคร,กรุงเทพมหานคร,,ปกติ
39604,เชียงใหม่,เชียงใหม่,ลำปาง,ปกติ
39605,หนองบัวลำภู,อุดรธานี,อุดรธานี,ปกติ
39606,พิษณุโลก,พิษณุโลก,พิษณุโลก,ปกติ
39607,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39608,มุกดาหาร,นครพนม,นครพนม,ปกติ
39609,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39610,เพชรบุรี,เพชรบุรี,ฉะเชิงเทรา,ปกติ
39611,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39612,นครปฐม,นครปฐม,กรุงเทพมหานคร,ปกติ
39613,อุทัยธานี,อุทัยธานี,อุทัยธานี,ปกติ
39614,สุพรรณบุรี,สุพรรณบุรี,สมุทรสาคร,ปกติ
39615,สิงห์บุรี,สุพรรณบุรี,สุพรรณบุรี,ปกติ
39616,ยโสธร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39617,ขอนแก่น,ขอนแก่น,อุดรธานี,ปกติ
39618,น่าน,น่าน,ภูเก็ต,ปกติ
39619,เชียงใหม่,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39620,อุตรดิตถ์,อุตรดิตถ์,อุตรดิตถ์,ปกติ
39621,ฉะเชิงเทรา,ฉะเชิงเทรา,ฉะเชิงเทรา,ปกติ
39622,มหาสารคาม,นครราชสีมา,นครราชสีมา,ปกติ
39623,เพชรบุรี,เพชรบุรี,เพชรบุรี,ปกติ
39624,เลย,เลย,บึงกาฬ,ปกติ
39625,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39626,เชียงใหม่,เชียงใหม่,เชียงใหม่,ปกติ
39627,เชียงใหม่,เชียงใหม่,,ปกติ
39628,นครศรีธรรมราช,นครศรีธรรมราช,นครศรีธรรมราช,ปกติ
39629,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39630,ชลบุรี,ชลบุรี,ชลบุรี,ปกติ
39631,กรุงเทพมหานคร,กรุงเทพมหานคร,สมุทรปราการ,ปกติ
39632,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ปกติ
39633,บุรีรัมย์,บุรีรัมย์,บุรีรัมย์,ปกติ
39634,กรุงเทพมหานคร,กรุงเทพมหานคร,,ปกติ
39635,ราชบุรี,ราชบุรี,สมุทรปราการ,ปกติ
39636,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39637,ปัตตานี,นนทบุรี,กรุงเทพมหานคร,ปกติ
39638,พิษณุโลก,พิษณุโลก,เชียงใหม่,ปกติ
39639,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39640,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ปทุมธานี,ปกติ
39641,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
39642,แพร่,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ปกติ
39643,นนทบุรี,นนทบุรี,นนทบุรี,ปกติ
39644,กรุงเทพมหานคร,สมุทรสาคร,นครปฐม,ปกติ
39645,อุบลราชธานี,อุบลราชธานี,อุบลราชธานี,ปกติ
39646,เชียงราย,เชียงราย,เชียงราย,ปกติ
39647,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
39648,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39649,เชียงใหม่,เชียงใหม่,กรุงเทพมหานคร,ปกติ
39650,พิษณุโลก,พิษณุโลก,สุโขทัย,ปกติ
39651,ตรัง,ตรัง,นนทบุรี,ปกติ
39652,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
39653,น่าน,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39654,สุราษฎร์ธานี,สุราษฎร์ธานี,สุราษฎร์ธานี,ปกติ
39655,กรุงเทพมหานคร,กรุงเทพมหานคร,,ปกติ
39656,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39657,ศรีสะเกษ,ศรีสะเกษ,อุบลราชธานี,ปกติ
39658,เชียงใหม่,เชียงใหม่,เชียงใหม่,ปกติ
39659,สมุทรปราการ,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39660,กรุงเทพมหานคร,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39661,ตาก,ตาก,ชัยนาท,ปกติ
39662,สมุทรปราการ,สมุทรปราการ,สมุทรปราการ,ปกติ
39663,นครปฐม,นครปฐม,,ปกติ
39664,ปัตตานี,ปัตตานี,ยะลา,ปกติ
39665,ปทุมธานี,นครพนม,นครพนม,ปกติ
39666,ระยอง,ระยอง,ระยอง,ปกติ
39667,สงขลา,สงขลา,สงขลา,ปกติ
39668,นครราชสีมา,นครราชสีมา,นครราชสีมา,ปกติ
39669,แพร่,กรุงเทพมหานคร,กรุงเทพมหานคร,ปกติ
39670,สุพรรณบุรี,สุพรรณบุรี,นครปฐม,ปกติ
